year,stranded_val,asset_id,asset_domain,asset_type,existing_or_retrofit,scenario
2053,0.0,GS014,gas_network,gas_service,retrofit,natural_elec_higheff
2054,0.0,GS014,gas_network,gas_service,retrofit,natural_elec_higheff
2055,0.0,GS014,gas_network,gas_service,retrofit,natural_elec_higheff
2056,0.0,GS014,gas_network,gas_service,retrofit,natural_elec_higheff
2057,0.0,GS014,gas_network,gas_service,retrofit,natural_elec_higheff
2058,0.0,GS014,gas_network,gas_service,retrofit,natural_elec_higheff
2059,0.0,GS014,gas_network,gas_service,retrofit,natural_elec_higheff
2060,0.0,GS014,gas_network,gas_service,retrofit,natural_elec_higheff
2061,0.0,GS014,gas_network,gas_service,retrofit,natural_elec_higheff
2062,0.0,GS014,gas_network,gas_service,retrofit,natural_elec_higheff
2063,0.0,GS014,gas_network,gas_service,retrofit,natural_elec_higheff
2064,0.0,GS014,gas_network,gas_service,retrofit,natural_elec_higheff
2065,0.0,GS014,gas_network,gas_service,retrofit,natural_elec_higheff
2020,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2021,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2022,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2023,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2024,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2025,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2026,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2027,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2028,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2029,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2030,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2031,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2032,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2033,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2034,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2035,8250.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2036,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2037,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2038,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2039,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2040,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2041,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2042,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2043,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2044,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2045,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2046,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2047,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2048,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2049,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2050,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2051,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2052,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2053,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2054,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2055,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2056,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2057,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2058,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2059,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2060,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2061,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2062,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2063,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2064,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2065,0.0,GS034,gas_network,gas_service,retrofit,natural_elec_higheff
2020,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2021,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2022,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2023,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2024,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2025,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2026,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2027,10450.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2028,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2029,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2030,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2031,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2032,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2033,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2034,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2035,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2036,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2037,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2038,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2039,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2040,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2041,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2042,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2043,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2044,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2045,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2046,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2047,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2048,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2049,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2050,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2051,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2052,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2053,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2054,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2055,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2056,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2057,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2058,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2059,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2060,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2061,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2062,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2063,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2064,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2065,0.0,GS036,gas_network,gas_service,retrofit,natural_elec_higheff
2020,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2021,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2022,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2023,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2024,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2025,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2026,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2027,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2028,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2029,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2030,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2031,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2032,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2033,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2034,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2035,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2036,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2037,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2038,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2039,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2040,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2041,75000.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2042,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2043,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2044,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2045,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2046,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2047,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2048,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2049,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2050,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2051,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2052,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2053,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2054,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2055,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2056,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2057,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2058,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2059,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2060,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2061,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2062,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2063,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2064,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2065,0.0,GP001,gas_network,gas_main,retrofit,natural_elec_higheff
2020,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2021,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2022,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2023,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2024,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2025,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2026,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2027,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2028,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2029,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2030,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2031,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2032,790.5320151906683,F_350460_2902490,building,building_aggregate,existing,continued_gas
2033,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2034,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2035,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2036,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2037,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2038,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2039,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2040,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2041,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2042,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2043,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2044,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2045,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2046,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2047,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2048,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2049,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2050,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2051,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2052,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2053,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2054,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2055,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2056,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2057,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2058,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2059,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2060,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2061,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2062,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2063,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2064,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2065,0.0,F_350460_2902490,building,building_aggregate,existing,continued_gas
2020,0.0,F_350459_2902427,building,building_aggregate,existing,continued_gas
2021,0.0,F_350459_2902427,building,building_aggregate,existing,continued_gas
2022,0.0,F_350459_2902427,building,building_aggregate,existing,continued_gas
2023,0.0,F_350459_2902427,building,building_aggregate,existing,continued_gas
2024,0.0,F_350459_2902427,building,building_aggregate,existing,continued_gas
2025,0.0,F_350459_2902427,building,building_aggregate,existing,continued_gas
2026,0.0,F_350459_2902427,building,building_aggregate,existing,continued_gas
2027,0.0,F_350459_2902427,building,building_aggregate,existing,continued_gas
2028,0.0,F_350459_2902427,building,building_aggregate,existing,continued_gas
2029,0.0,F_350459_2902427,building,building_aggregate,existing,continued_gas
2030,0.0,F_350459_2902427,building,building_aggregate,existing,continued_gas
2031,0.0,F_350459_2902427,building,building_aggregate,existing,continued_gas
2032,0.0,F_350459_2902427,building,building_aggregate,existing,continued_gas
2033,0.0,F_350459_2902427,building,building_aggregate,existing,continued_gas
2034,0.0,F_350459_2902427,building,building_aggregate,existing,continued_gas
2035,0.0,F_350459_2902427,building,building_aggregate,existing,continued_gas
2036,0.0,F_350459_2902427,building,building_aggregate,existing,continued_gas
2037,0.0,F_350459_2902427,building,building_aggregate,existing,continued_gas
2038,0.0,F_350459_2902427,building,building_aggregate,existing,continued_gas
2039,0.0,F_350459_2902427,building,building_aggregate,existing,continued_gas
2040,0.0,F_350459_2902427,building,building_aggregate,existing,continued_gas
